SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,Foreclosures-Ratio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
297.3815,0.2509,95.01,Riverside,Riverside,13.7162,26,4.23,0,0,0.259,CA,0,0,0,0,620500,La Quinta,3,9
304.1868,0.2084,93.16,Riverside,Riverside,13.4933,27,5.36,0,0,0.4429,CA,0,0,0,0,657250,La Quinta,3,9
297.1196,1.1875,90.79,Riverside,Riverside,13.0372,28,6.18,0,0,0.519,CA,0,0,0,0,644225,La Quinta,3,10
282.3402,0.7917,85.6,Riverside,Riverside,12.949,29,10.24,0,0,0.5186,CA,0,0,0,0,615825,La Quinta,3,10
278.0191,0.565,73.73,Riverside,Riverside,12.5914,30,17.9,0,0,0.7766,CA,0,0,0,0,625600,La Quinta,3,10
277.0379,0.5264,58.04,Riverside,Riverside,12.2803,31,30.87,0,0,1.7392,CA,0,0,0,0,619100,La Quinta,3,11
269.2248,1.1402,53.56,Riverside,Riverside,11.508,32,35.06,0,0,1.0646,CA,0,0,0,0,589250,La Quinta,3,11
263.3755,1.1291,40.93,Riverside,Riverside,10.8911,33,48.69,0,0,1.448,CA,0,0,0,0,584250,La Quinta,3,11
263.8923,0.5612,32.52,Riverside,Riverside,10.5593,34,58.55,0,0,2.0713,CA,0,0,0,0,639750,La Quinta,3,12
273.2527,0.5699,27.41,Riverside,Riverside,10.1861,35,64.83,0,0,1.5137,CA,0,0,0,0,657500,La Quinta,3,12
272.8691,0.5714,19.8,Riverside,Riverside,9.9476,36,72.66,0,0,2.1531,CA,0,0,0,0,616750,La Quinta,3,12
279.5918,0.5729,16.62,Riverside,Riverside,9.7662,37,77.65,0,0,2.7509,CA,0,0,0,0,632000,La Quinta,4,13
287.3833,1.2622,14.42,Riverside,Riverside,9.4707,38,80.47,0,0,3.9491,CA,0,0,0,0,657500,La Quinta,4,13
286.2942,1.4706,9.85,Riverside,Riverside,9.0923,39,85.32,0,0,6.0608,CA,0,0,0,0,659250,La Quinta,4,13
274.8696,1.8585,11.24,Riverside,Riverside,8.9213,40,83.7,0,0,8.4247,CA,0,0,0,0,587000,La Quinta,4,14
272.9268,2.2979,9.89,Riverside,Riverside,8.5169,41,86.18,0,0,9.0581,CA,0,0,0,0,561250,La Quinta,4,14
279.1482,1.9477,10.63,Riverside,Riverside,8.3459,42,85.75,0,0,9.7985,CA,0,0,0,0,555750,La Quinta,4,14
286.5399,2.9635,10.63,Riverside,Riverside,8.1541,43,86,0,0,8.3699,CA,0,0,0,0,595750,La Quinta,4,15
274.0094,4.8184,7.8,Riverside,Riverside,8.123,44,89.73,0,0,6.8682,CA,0,0,0,0,569500,La Quinta,4,15
260.7602,5.7058,5.42,Riverside,Riverside,8.0659,45,92.78,0,0,6.8274,CA,0,0,0,0,529500,La Quinta,4,15
269.0268,12.0483,4.31,Riverside,Riverside,7.9104,46,94.11,0,0,9.8291,CA,0,0,0,0,570900,La Quinta,4,16
266.9289,14.075,4.75,Riverside,Riverside,7.7238,47,93.38,0,0,9.7375,CA,0,0,0,0,611575,La Quinta,4,16
267.658,14.0874,3.32,Riverside,Riverside,7.6927,48,95.48,0,0,17.3114,CA,0,0,0,0,630525,La Quinta,4,16
267.9267,16.391,5.76,Riverside,Riverside,7.5994,49,92.36,0,0,19.136,CA,0,0,0,0,604500,La Quinta,5,17
270.1561,16.2879,3.59,Riverside,Riverside,7.5838,50,95.02,0,0,20.6145,CA,0,0,0,0,578150,La Quinta,5,17
258.8528,18.5169,3.26,Riverside,Riverside,7.4439,51,95.65,0,0,20.0265,CA,0,0,0,0,583504.5,La Quinta,5,17
253.4761,19.257,3.11,Riverside,Riverside,7.3558,52,95.84,0,0,17.1486,CA,0,0,0,0,601768.15,La Quinta,5,18
256.6405,22.3508,3.18,Riverside,Riverside,7.278,53,95.7,0,0,19.0722,CA,0,0,0,0,620236.35,La Quinta,5,18
252.8245,22.3935,3.04,Riverside,Riverside,7.2002,54,95.98,0,0,21.2968,CA,0,0,0,0,617750,La Quinta,5,18
241.6514,26.3107,2.88,Riverside,Riverside,7.3039,55,96.34,0,0,23.0294,CA,0,0,0,0,578000,La Quinta,5,19
227.3213,29.2399,2.64,Riverside,Riverside,7.2936,56,96.66,0,0,24.4502,CA,0,0,0,0,550500,La Quinta,5,19
194.9118,39.7784,1.94,Riverside,Riverside,7.3402,57,97.31,0,0,26.3321,CA,0,0,0,0,495000,La Quinta,5,19
197.9986,43.336,2.31,Riverside,Riverside,7.3039,58,96.87,248.8973232,0,18.7204,CA,0,0.9037,545000,0,425250,La Quinta,5,20
200.277,42.733,1.82,Riverside,Riverside,7.2314,59,97.52,242.4557752,0,13.2824,CA,0,0.9198,499900,0,444475,La Quinta,5,20
194.5188,36.8964,1.63,Riverside,Riverside,7.0758,60,97.78,234.3823391,0,13.8744,CA,0,0.933,495000,0,433400,La Quinta,5,20
197.0008,38.4909,0.67,Riverside,Riverside,7.0344,61,99.17,231.0393258,0,15.9399,CA,0,0.934,495000,0,467375,La Quinta,6,21
200.6981,37.2488,1.9,Riverside,Riverside,7.0603,62,97.5,234.3823391,0,17.4533,CA,0,0.9313,499000,0,436500,La Quinta,6,21
192.8957,38.1492,2.58,Riverside,Riverside,6.8374,63,96.92,226.2295082,0,17.1082,CA,0,0.921,495000,0,415000,La Quinta,6,21
195.8413,35.5971,3.98,Riverside,Riverside,6.5523,64,95.39,232.5141777,0,13.548,CA,0,0.923,499000,0,425000,La Quinta,6,22
194.7383,33.8374,4.74,Riverside,Riverside,6.2876,65,94.15,227.0955166,0,13.8651,CA,0,0.934,499000,0,426750,La Quinta,6,22
193.081,28.7167,6.44,Riverside,Riverside,6.2999,66,91.99,223.760396,0,19.0099,CA,0,0.9348,499000,0,436475,La Quinta,6,22
185.3676,25.1619,7.75,Riverside,Riverside,6.3033,67,90.6,225.8368694,0,19.8871,CA,0,0.9444,499000,0,392275,La Quinta,6,23
179.7838,31.8846,10.91,Riverside,Riverside,6.4067,68,86.23,229.1987673,0,23.0805,CA,0,0.9482,518800,0,394625,La Quinta,6,23
176.3899,34.7498,16.49,Riverside,Riverside,6.4695,69,79.89,230.4964539,0,23.7879,CA,0,0.945,519000,0,374000,La Quinta,6,23
171.3394,37.9126,18.37,Riverside,Riverside,6.5409,70,77.36,228.7681714,0,25.6026,CA,0,0.9511,525000,0,338625,La Quinta,6,24
172.1113,35.2821,21.37,Riverside,Riverside,6.7679,71,73.72,227.9299848,0,23.5158,CA,0,0.9492,499000,0,360000,La Quinta,6,24
170.0011,31.0541,30.11,Riverside,Riverside,7.1547,72,63.65,227.9299848,0,28.1122,CA,0,0.9546,499000,0,348250,La Quinta,6,24
175.657,26.0777,44.96,Riverside,Riverside,7.2683,73,45.98,225.3944403,0,24.2371,CA,0,0.9433,499000,0,339750,La Quinta,7,25
186.4196,29.0724,38.73,Riverside,Riverside,7.3948,74,52.94,225.3384913,12.0045,23.1952,CA,0,0.9421,500000,166,364450,La Quinta,7,25
190.1684,27.3562,52.82,Riverside,Riverside,7.684,75,38.78,225.4887218,14.2857,22.4355,CA,0,0.9402,509000,189,366950,La Quinta,7,25
194.6811,26.211,48.61,Riverside,Riverside,7.9731,76,42.84,227.7614858,15.4571,25.2566,CA,0,0.9455,537564,188,444850,La Quinta,7,26
196.3867,27.6299,51.98,Riverside,Riverside,8.182,77,39.22,227.2393539,15.3433,25.4779,CA,0,0.9455,530000,187,493275,La Quinta,7,26
197.2253,27.9606,49.18,Riverside,Riverside,8.389,78,42.39,221.1221122,15.1014,27.9419,CA,0,0.9473,519000,184,457975,La Quinta,7,26
180.5702,28.1375,47.17,Riverside,Riverside,8.3881,79,43.68,218.2163188,12.5591,21.8508,CA,0,0.9436,499900,194,391400,La Quinta,7,27
164.4413,30.0723,41.62,Riverside,Riverside,8.3208,80,49.3,209.6985583,10.6893,19.2156,CA,0,0.9477,450000,186,320000,La Quinta,7,27
157.8074,30.6527,33.19,Riverside,Riverside,8.326,81,58.06,207.6562042,13.4767,22.2931,CA,0,0.9513,459900,195,328950,La Quinta,7,27
151.1364,33.3656,27.89,Riverside,Riverside,8.398,82,63.04,208.0291971,15.7804,25.6702,CA,13.3,0.95,469000,194,312400,La Quinta,7,28
154.3909,35.9928,28.36,Riverside,Riverside,8.3463,83,62.54,214.0997401,16.5977,23.8719,CA,12.62,0.9443,495000,198,308000,La Quinta,7,28
166.0679,37.4879,22.85,Riverside,Riverside,8.0337,84,68.99,209.7744361,17.8406,17.0846,CA,11.87,0.9495,479900,190,367750,La Quinta,7,28
167.8708,37.5926,15.81,Riverside,Riverside,8.0403,85,77.66,211.4791988,16.9927,20.0737,CA,11.74,0.9467,495000,223,370500,La Quinta,8,29
167.2922,31.9551,12.89,Riverside,Riverside,8.1764,86,81.64,209.039548,17.2777,22.2802,CA,9.85,0.9447,475000,422,381000,La Quinta,8,29
171.6029,31.2321,11.91,Riverside,Riverside,8.2687,87,82.75,206.7381317,16.4777,27.3508,CA,9.89,0.9465,465000,410,413250,La Quinta,8,29
173.0599,30.0126,13.31,Riverside,Riverside,8.2533,88,81.2,202.5723473,17.3165,23.583,CA,9.82,0.9453,450000,377,431000,La Quinta,8,30
171.419,26.6992,9.31,Riverside,Riverside,8.2226,89,86.47,205.730659,15.3265,18.0251,CA,9.97,0.9389,469000,391,420500,La Quinta,8,30
169.5011,31.28,9.14,Riverside,Riverside,8.224,90,87.23,206.6115702,13.4763,20.0052,CA,9.9,0.9497,469000,346,391150,La Quinta,8,30
156.3264,32.2483,9.91,Riverside,Riverside,8.2086,91,85.77,200.4935225,12.1006,20.6899,CA,9.7,0.961,450000,399,352600,La Quinta,8,31
150.8561,32.4112,12.28,Riverside,Riverside,8.306,92,82.91,200.8709853,10.5352,20.1132,CA,9.94,0.9639,449900,408,303625,La Quinta,8,31
145.2844,31.9528,12.81,Riverside,Riverside,8.4342,93,82.01,199.2668622,10.3851,20.1959,CA,9.84,0.9609,465000,416,271625,La Quinta,8,31
134.7391,35.5639,15.65,Riverside,Riverside,8.2598,94,79.09,200.18226,11.0863,17.9137,CA,9.59,0.9613,465000,437,267600,La Quinta,8,32
140.437,34.7725,16.31,Riverside,Riverside,8.1163,95,78.66,199.9070056,10.8497,15.2598,CA,9.43,0.9636,475000,429,294650,La Quinta,8,32
150.49,33.7808,19.97,Riverside,Riverside,8.1727,96,72.14,203.0508475,10.136,15.1872,CA,9.32,0.9637,476000,410,303250,La Quinta,8,32
157.1475,33.7357,25.75,Riverside,Riverside,8.2068,97,65.04,203.9730401,11.4536,18.8796,CA,9.21,0.9537,499000,403,309150,La Quinta,9,33
156.7392,27.998,29.13,Riverside,Riverside,8.1188,98,61.08,205.1581325,12.5773,17.0484,CA,9.15,0.9475,495000,393,283100,La Quinta,9,33
169.0261,24.7456,40.05,Riverside,Riverside,8.0927,99,50.94,208.1824765,12.3974,12.2502,CA,9.19,0.9531,499000,414,348000,La Quinta,9,33
175.2465,22.0246,44.91,Riverside,Riverside,8.0464,100,44.54,209.2050209,13.3304,8.8035,CA,9.29,0.9488,499000,411,381000,La Quinta,9,34
168.4166,21.122,54.84,Riverside,Riverside,8.103,101,35.25,208.8948787,11.1111,11.2822,CA,9.43,0.9547,499000,404,356000,La Quinta,9,34
166.9989,19.4466,57.95,Riverside,Riverside,7.9129,102,32.5,210.7043986,8.9962,11.4705,CA,9.79,0.9572,499000,415,362500,La Quinta,9,34
163.1194,20.4307,64.6,Riverside,Riverside,7.9385,103,26.57,205.439162,8.0713,12.377,CA,10.07,0.9593,449000,397,348400,La Quinta,9,35
159.2444,21.2915,62.16,Riverside,Riverside,7.8615,104,29.23,196.0655738,7.3521,10.6319,CA,10.24,0.9697,429000,410,323850,La Quinta,9,35
149.5821,21.243,71.74,Riverside,Riverside,7.7998,105,21.29,199.2376992,7.265,10.8668,CA,10.25,0.9818,435000,405,292000,La Quinta,9,35
142.6953,19.2986,79.57,Riverside,Riverside,7.9745,106,15.14,198.6988408,7.7159,11.4129,CA,10.14,0.9785,439000,423,278750,La Quinta,9,36
147.0414,15.5109,81.83,Riverside,Riverside,8.2404,107,12.93,217.7419355,8.997,13.2004,CA,10.1,0.9759,499000,457,282250,La Quinta,9,36
153.8392,14.2065,82.4,Riverside,Riverside,8.2032,108,12.71,225.6279268,9.9938,11.5448,CA,10.08,0.9739,530000,497,296825,La Quinta,9,36
160.8729,14.494,88.26,Riverside,Riverside,8.2147,109,8.71,229.1381669,12.2869,10.1045,CA,10.13,0.9682,549000,499,316425,La Quinta,10,37
160.3986,16.5313,91.05,Riverside,Riverside,8.2198,110,6.85,230.9058615,15.756,7.536,CA,10.33,0.9706,575000,496,306650,La Quinta,10,37
168.4737,15.2909,91.78,Riverside,Riverside,8.0918,111,5.97,232.2524102,14.9068,6.803,CA,10.61,0.9669,575000,540,323350,La Quinta,10,37
183.007,10.976,92.47,Riverside,Riverside,8.1481,112,5.78,231.6108007,14.0606,5.0668,CA,10.83,0.9618,575000,574,381750,La Quinta,10,38
189.9617,8.601,90.87,Riverside,Riverside,8.2096,113,7.03,230.4469274,12.7865,3.8533,CA,11.17,0.9585,549000,660,408500,La Quinta,10,38
187.3801,6.952,93.44,Riverside,Riverside,8.1942,114,4.7,227.4069699,11.2685,3.9981,CA,11.48,0.9628,519000,610,393400,La Quinta,10,38
180.6497,6.9804,93.69,Riverside,Riverside,8.1506,115,4.74,226.8502582,9.6179,3.6862,CA,11.79,0.9657,500000,620,378350,La Quinta,10,39
181.9099,6.91,93.9,Riverside,Riverside,8.0738,116,4.75,215.9209157,8.3799,2.3275,CA,12.09,0.9653,475900,606,366750,La Quinta,10,39
173.5292,6.4529,94.25,Riverside,Riverside,8.0123,117,4.33,215.5997057,8.472,3.4726,CA,12.04,0.9683,469000,459,342250,La Quinta,10,39
178.5495,7.16,94.71,Riverside,Riverside,8.0072,118,3.88,223.4465086,10.5991,5.6262,CA,12,0.9659,499000,510,366000,La Quinta,10,40
191.3787,9.5545,92.62,Riverside,Riverside,7.874,119,4.97,228.7184284,11.7647,5.1941,CA,11.84,0.9665,535000,580,388000,La Quinta,10,40
187.6617,10.8577,90.08,Riverside,Riverside,7.7613,120,6.63,228.0187573,12.936,3.4349,CA,11.69,0.9616,539000,492,384000,La Quinta,10,40
190.2423,8.2913,88.01,Riverside,Riverside,7.7971,121,8.37,229.4567712,15.2146,3.3881,CA,11.31,0.9601,542000,540,401050,La Quinta,11,41
188.2934,6.4912,82.88,Riverside,Riverside,7.7715,122,12.07,230.8786909,16.7738,3.0796,CA,11.18,0.96,549000,477,373775,La Quinta,11,41
197.3403,7.0394,82.07,Riverside,Riverside,7.7766,123,12.92,230.8786909,18.746,2.0573,CA,11.28,0.9561,549000,399,370225,La Quinta,11,41
199.0359,6.652,77.48,Riverside,Riverside,7.5564,124,16.65,229.9843014,20.0494,2.6324,CA,11.45,0.9527,549000,459,419785,La Quinta,11,42
207.7784,7.0013,71.95,Riverside,Riverside,7.3361,125,21.59,229.6296296,18.6895,1.7326,CA,11.56,0.9511,545000,423,447515,La Quinta,11,42
202.4383,8.7026,67.27,Riverside,Riverside,7.167,126,26.17,225.3106606,14.0944,2.0444,CA,11.72,0.961,529000,421,396250,La Quinta,11,42
190.5679,7.5323,63.93,Riverside,Riverside,7.208,127,29.67,223.8023952,10.3976,3.3392,CA,11.85,0.9641,525000,406,347250,La Quinta,11,43
189.9972,5.8066,59.37,Riverside,Riverside,7.1619,128,33.63,221.4076246,8.3939,2.8187,CA,11.97,0.9673,519000,436,411500,La Quinta,11,43
187.8802,5.0101,56.34,Riverside,Riverside,7.126,129,36.82,224.2424242,8.4249,2.0384,CA,11.76,0.9661,519900,469,402000,La Quinta,11,43
187.8081,5.156,51.65,Riverside,Riverside,7.0287,130,41.51,229.3233083,10.8452,2.9048,CA,11.28,0.9682,530000,433,396250,La Quinta,11,44
199.1622,5.8617,49.73,Riverside,Riverside,6.8443,131,43.58,234.0980188,11.8755,3.028,CA,11.02,0.9601,560000,402,390700,La Quinta,11,44
198.8126,7.0353,46.77,Riverside,Riverside,6.7059,132,46.59,235.4809437,12.3404,2.9161,CA,10.7,0.9595,589000,431,373450,La Quinta,11,44
211.1284,6.4545,46.28,Riverside,Riverside,6.5113,133,47.25,236.0311284,15.9505,2.9647,CA,10.36,0.9563,589000,400,384850,La Quinta,12,45
209.9556,5.1053,46.23,Riverside,Riverside,6.3883,134,47.17,240.1174845,18.4502,3.1082,CA,10.32,0.953,595500,397,396750,La Quinta,12,45
209.3061,4.8111,46.53,Riverside,Riverside,6.1732,135,46.68,0,0,2.6296,CA,10.44,0,0,405,395000,La Quinta,12,45
197.1348,5.048,49.3,Riverside,Riverside,6.1578,136,42.19,0,0,1.7308,CA,10.66,0,0,462,378500,La Quinta,12,46
191.9416,5.077,50.51,Riverside,Riverside,6.0707,137,40.52,0,0,1.2099,CA,11.09,0,0,465,375350,La Quinta,12,46
190.5477,3.3372,50.71,Riverside,Riverside,6.1219,138,39.46,0,0,2.3531,CA,11.4,0,0,478,375550,La Quinta,12,46
93.3958,0,96.35,Tampa,Pinellas,9.4623,1,2.15,0,0,0,FL,0,0,0,0,110450,Pinellas Park,1,1
91.6697,0,95.32,Tampa,Pinellas,9.5027,2,2.6,0,0,0,FL,0,0,0,0,107010,Pinellas Park,1,1
96.9577,0,97.32,Tampa,Pinellas,9.6238,3,1.67,0,0,0,FL,0,0,0,0,113650,Pinellas Park,1,1
100.6533,0,96.74,Tampa,Pinellas,9.7113,4,1.95,0,0,0,FL,0,0,0,0,115425,Pinellas Park,1,2
104.8871,0,97.76,Tampa,Pinellas,9.6574,5,1.25,0,0,0,FL,0,0,0,0,119590,Pinellas Park,1,2
105.5133,0,98.23,Tampa,Pinellas,9.6574,6,0.97,0,0,0,FL,0,0,0,0,120035,Pinellas Park,1,2
105.8247,0,98.38,Tampa,Pinellas,9.5027,7,0.84,0,0,0,FL,0,0,0,0,124375,Pinellas Park,1,3
105.5148,0,98.56,Tampa,Pinellas,9.5498,8,0.88,0,0,0,FL,0,0,0,0,125650,Pinellas Park,1,3
106.7759,0,98.22,Tampa,Pinellas,9.4757,9,1.1,0,0,0,FL,0,0,0,0,125695,Pinellas Park,1,3
105.5235,0,98.27,Tampa,Pinellas,9.3344,10,1.05,0,0,0,FL,0,0,0,0,125355,Pinellas Park,1,4
108.5771,0,98.64,Tampa,Pinellas,9.4623,11,0.9,0,0,0,FL,0,0,0,0,127175,Pinellas Park,1,4
110.1803,0,98.81,Tampa,Pinellas,9.8055,12,0.7,0,0,0,FL,0,0,0,0,131425,Pinellas Park,1,4
113.2706,0,98.82,Tampa,Pinellas,9.543,13,0.74,0,0,0,FL,0,0,0,0,133565,Pinellas Park,2,5
111.656,0,99.3,Tampa,Pinellas,9.5632,14,0.41,0,0,0,FL,0,0,0,0,131585,Pinellas Park,2,5
114.2533,0,99.24,Tampa,Pinellas,9.57,15,0.5,0,0,0,FL,0,0,0,0,136715,Pinellas Park,2,5
116.3942,0,99.12,Tampa,Pinellas,9.4084,16,0.55,0,0,0,FL,0,0,0,0,140935,Pinellas Park,2,6
118.9335,0,99.2,Tampa,Pinellas,9.6103,17,0.53,0,0,0,FL,0,0,0,0,141985,Pinellas Park,2,6
125.6053,0,99.4,Tampa,Pinellas,10.0411,18,0.4,0,0,0,FL,0,0,0,0,145730,Pinellas Park,2,6
132.1822,0,99.43,Tampa,Pinellas,10.1757,19,0.43,0,0,0,FL,0,0,0,0,149350,Pinellas Park,2,7
135.6607,0,99.63,Tampa,Pinellas,10.3708,20,0.25,0,0,0,FL,0,0,0,0,150510,Pinellas Park,2,7
135.788,0,99.72,Tampa,Pinellas,10.465,21,0.23,0,0,0,FL,0,0,0,0,155175,Pinellas Park,2,7
134.9415,0,99.67,Tampa,Pinellas,10.5391,22,0.27,0,0,0,FL,0,0,0,0,155215,Pinellas Park,2,8
140.1598,0,99.54,Tampa,Pinellas,10.6602,23,0.35,0,0,0,FL,0,0,0,0,162710,Pinellas Park,2,8
145.8036,0,99.42,Tampa,Pinellas,10.6939,24,0.39,0,0,0,FL,0,0,0,0,165025,Pinellas Park,2,8
148.1586,0,99.39,Tampa,Pinellas,10.6939,25,0.53,0,0,0,FL,0,0,0,0,170700,Pinellas Park,3,9
151.3183,0,99.23,Tampa,Pinellas,10.6939,26,0.67,0,0,0,FL,0,0,0,0,168465,Pinellas Park,3,9
150.3496,0,98.9,Tampa,Pinellas,10.5794,27,0.79,0,0,0,FL,0,0,0,0,171485,Pinellas Park,3,9
151.3481,0,98.82,Tampa,Pinellas,10.4785,28,0.91,0,0,0,FL,0,0,0,0,173500,Pinellas Park,3,10
153.899,0,98.08,Tampa,Pinellas,10.2497,29,1.31,0,0,0,FL,0,0,0,0,175000,Pinellas Park,3,10
155.8625,0,96.6,Tampa,Pinellas,9.7651,30,2.26,0,0,0,FL,0,0,0,0,170000,Pinellas Park,3,10
154.8665,0,91.35,Tampa,Pinellas,9.4354,31,4.72,0,0,0,FL,0,0,0,0,174000,Pinellas Park,3,11
155.2425,0,86.88,Tampa,Pinellas,9.0652,32,6.87,0,0,0,FL,0,0,0,0,172750,Pinellas Park,3,11
150.4157,0,65.59,Tampa,Pinellas,8.7018,33,21.76,0,0,0,FL,0,0,0,0,181750,Pinellas Park,3,11
150.6315,0,36.62,Tampa,Pinellas,8.6008,34,49.64,0,0,0,FL,0,0,0,0,189675,Pinellas Park,3,12
151.9842,0,29.15,Tampa,Pinellas,8.1971,35,59.99,0,0,0,FL,0,0,0,0,184325,Pinellas Park,3,12
146.8846,0,20.32,Tampa,Pinellas,7.8269,36,70.76,0,0,0,FL,0,0,0,0,178000,Pinellas Park,3,12
142.5268,0,12.58,Tampa,Pinellas,7.4298,37,81.52,0,0,0,FL,0,0,0,0,162500,Pinellas Park,4,13
145.1875,0,12.24,Tampa,Pinellas,7.1472,38,81.58,0,0,0,FL,0,0,0,0,163750,Pinellas Park,4,13
146.0074,0,9.57,Tampa,Pinellas,6.9251,39,85.2,0,0,0,FL,0,0,0,0,176500,Pinellas Park,4,13
142.9205,0,9.86,Tampa,Pinellas,6.6155,40,84.81,0,0,0,FL,0,0,0,0,168950,Pinellas Park,4,14
140.3442,0,6.97,Tampa,Pinellas,6.3396,41,89.2,0,0,0,FL,0,0,0,0,164960,Pinellas Park,4,14
139.0621,0,8.06,Tampa,Pinellas,6.03,42,87.41,0,0,0,FL,0,0,0,0,165940,Pinellas Park,4,14
136.2626,0,4.97,Tampa,Pinellas,5.9964,43,92.15,0,0,0,FL,0,0,0,0,168250,Pinellas Park,4,15
132.1064,0,1.88,Tampa,Pinellas,5.7877,44,96.68,0,0,0,FL,0,0,0,0,171800,Pinellas Park,4,15
130.7238,0,2.78,Tampa,Pinellas,5.5589,45,95.23,0,0,0,FL,0,0,0,0,162900,Pinellas Park,4,15
130.2226,0,2.29,Tampa,Pinellas,5.2628,46,95.98,0,0,0,FL,0,0,0,0,158765,Pinellas Park,4,16
135.2945,0,1.54,Tampa,Pinellas,5.2022,47,97.32,0,0,0,FL,0,0,0,0,153235,Pinellas Park,4,16
129.7458,0,2.2,Tampa,Pinellas,4.9801,48,96.03,0,0,0,FL,0,0,0,0,156200,Pinellas Park,4,16
115.3141,0,0.55,Tampa,Pinellas,4.9398,49,99.23,0,0,0,FL,0,0,0,0,158500,Pinellas Park,5,17
100.1771,0,0.73,Tampa,Pinellas,4.8927,50,98.83,0,0,0,FL,0,0,0,0,136250,Pinellas Park,5,17
107.4701,0,1.08,Tampa,Pinellas,4.684,51,98.35,0,0,0,FL,0,0,0,0,139875,Pinellas Park,5,17
108.5213,0,0.95,Tampa,Pinellas,4.5898,52,98.46,0,0,0,FL,0,0,0,0,137825,Pinellas Park,5,18
108.9929,0,0.92,Tampa,Pinellas,4.4216,53,98.45,0,0,0,FL,0,0,0,0,140930,Pinellas Park,5,18
111.0967,0,0.5,Tampa,Pinellas,4.1726,54,99.06,0,0,0,FL,0,0,0,0,137280,Pinellas Park,5,18
111.3103,0,0.52,Tampa,Pinellas,4.011,55,99.14,0,0,0,FL,0,0,0,0,147990,Pinellas Park,5,19
110.4509,0,0.6,Tampa,Pinellas,3.8159,56,99,0,0,0,FL,0,0,0,0,142900,Pinellas Park,5,19
109.0256,0,0.42,Tampa,Pinellas,3.7015,57,99.45,0,0,0,FL,0,0,0,0,129750,Pinellas Park,5,19
110.7309,0,0.53,Tampa,Pinellas,3.6611,58,99.1,117.0960187,0,0,FL,0,0.88245676,149000,0,136400,Pinellas Park,5,20
116.2645,0,0.47,Tampa,Pinellas,3.6274,59,99.31,111.3089938,0,0,FL,0,0.881126798,140000,0,136450,Pinellas Park,5,20
103.0096,0,0.18,Tampa,Pinellas,3.5332,60,99.62,110.8508977,0,0,FL,0,0.879796836,139900,0,123625,Pinellas Park,5,20
105.8668,0,2.11,Tampa,Pinellas,3.5332,61,97.32,108.3193277,0,0,FL,0,0.878466874,135000,0,132000,Pinellas Park,6,21
94.018,0,1.2,Tampa,Pinellas,3.513,62,98.52,107.9182631,0,0,FL,0,0.877136912,135000,0,115585,Pinellas Park,6,21
93.476,0,1.22,Tampa,Pinellas,3.5063,63,98.48,107.012848,0,0,FL,0,0.875806949,133575,0,106390,Pinellas Park,6,21
88.5219,0,1.08,Tampa,Pinellas,3.5063,64,98.62,103.9156627,0,0,FL,0,0.874476987,129900,0,104950,Pinellas Park,6,22
